truckid,driverid,rdate,miles,gas,mpg
A89,A89,jan10,10098,2544,3.969339623
A89,A89,dec09,12826,2544,5.041666667
A89,A89,nov09,11281,2544,4.434355346
A89,A89,oct09,14134,2544,5.55581761
A89,A89,sep09,13075,2544,5.139544025
A89,A89,aug09,15264,2544,6
A89,A89,jul09,11169,2544,4.390330189
A89,A89,jun09,13944,2544,5.481132075
A89,A89,may09,9945,2544,3.909198113
A89,A89,apr09,12921,2544,5.079009434
A89,A89,mar09,9663,2544,3.798349057
A89,A89,feb09,9969,2544,3.918632075
A89,A89,jan09,14328,2544,5.632075472
A90,A90,jun13,9163,1992,4.599899598
A90,A90,may13,11374,2336,4.869006849
A90,A90,apr13,15066,3689,4.084033613
A90,A90,mar13,10788,2008,5.37250996
A90,A90,feb13,10041,1996,5.030561122
A90,A90,jan13,14563,3482,4.182366456
A90,A90,dec12,8447,1834,4.605779716
A90,A90,nov12,9621,1851,5.197730956
A90,A90,oct12,13712,2402,5.708576187
A90,A90,sep12,14528,2646,5.490551776
A90,A90,aug12,10543,2551,4.132889063
A90,A90,jul12,14793,3372,4.387010676
A90,A90,jun12,12457,2311,5.390307226
A90,A90,may12,11289,2211,5.105834464
A90,A90,apr12,14309,2923,4.895313035
A90,A90,mar12,12956,2667,4.857892763
A90,A90,feb12,15295,3040,5.03125
A90,A90,jan12,10373,2248,4.614323843
A90,A90,dec11,15083,3096,4.871770026
A90,A90,nov11,12949,2520,5.138492063
A90,A90,oct11,11383,2368,4.807010135
A90,A90,sep11,8826,1867,4.727370112
A90,A90,aug11,10580,2026,5.222112537
A90,A90,jul11,10515,1872,5.616987179
A90,A90,jun11,14715,2375,6.195789474
A90,A90,may11,12749,2375,5.368
A90,A90,apr11,11061,2375,4.657263158
A90,A90,mar11,8924,2375,3.757473684
A90,A90,feb11,13446,2375,5.661473684
A90,A90,jan11,11640,2375,4.901052632
A90,A90,dec10,10543,2375,4.439157895
A90,A90,nov10,10177,2375,4.285052632
A90,A90,oct10,9384,2375,3.951157895
A90,A90,sep10,13771,2375,5.798315789
A90,A90,aug10,14802,2375,6.232421053
A90,A90,jul10,15280,2375,6.433684211
A90,A90,jun10,10033,2375,4.224421053
A90,A90,may10,10560,2375,4.446315789
A90,A90,apr10,13370,2375,5.629473684
A90,A90,mar10,13077,2375,5.506105263
A90,A90,feb10,11613,2375,4.889684211
A90,A90,jan10,10823,2375,4.557052632
A90,A90,dec09,11677,2375,4.916631579
A90,A90,nov09,10450,2375,4.4
A90,A90,oct09,14599,2375,6.146947368
A90,A90,sep09,11304,2375,4.759578947
A90,A90,aug09,12220,2375,5.145263158
A90,A90,jul09,12400,2375,5.221052632
A90,A90,jun09,13794,2375,5.808
A90,A90,may09,11686,2375,4.920421053
A90,A90,apr09,14880,2375,6.265263158
A90,A90,mar09,13607,2375,5.729263158
A90,A90,feb09,12905,2375,5.433684211
A90,A90,jan09,14739,2375,6.205894737
A91,A91,jun13,10348,1970,5.252791878
A91,A91,may13,11209,2046,5.478494624
A91,A91,apr13,12889,2312,5.57482699
A91,A91,mar13,13925,2380,5.850840336
A91,A91,feb13,10116,2044,4.949119374
A91,A91,jan13,11749,2381,4.93448131
A91,A91,dec12,10162,2185,4.650800915
A91,A91,nov12,14219,2877,4.942301008
A91,A91,oct12,12456,2829,4.402969247
A91,A91,sep12,13330,2823,4.721927028
A91,A91,aug12,12457,2360,5.278389831
A91,A91,jul12,8908,1650,5.398787879
A91,A91,jun12,11077,2286,4.845581802
A91,A91,may12,13119,2689,4.87876534
A91,A91,apr12,10749,2209,4.866002716
A91,A91,mar12,9379,1612,5.818238213
A91,A91,feb12,11504,2710,4.24501845
A91,A91,jan12,13538,2777,4.875045013
A91,A91,dec11,13448,2520,5.336507937
A91,A91,nov11,12173,2582,4.714562355
A91,A91,oct11,11694,2629,4.448079118
A91,A91,sep11,10838,2230,4.860089686
A91,A91,aug11,12292,2534,4.850828729
A91,A91,jul11,12926,2633,4.909229016
A91,A91,jun11,11731,1959,5.988259316
A91,A91,may11,15187,1959,7.752424706
A91,A91,apr11,14540,1959,7.42215416
A91,A91,mar11,12720,1959,6.493108729
A91,A91,feb11,11461,1959,5.850433895
A91,A91,jan11,14599,1959,7.452271567
A91,A91,dec10,11068,1959,5.649821337
A91,A91,nov10,13197,1959,6.736600306
A91,A91,oct10,10990,1959,5.610005105
A91,A91,sep10,14957,1959,7.635017866
A91,A91,aug10,10966,1959,5.597753956
A91,A91,jul10,13974,1959,7.13323124
A91,A91,jun10,11269,1959,5.752424706
A91,A91,may10,9395,1959,4.795814191
A91,A91,apr10,10515,1959,5.367534456
A91,A91,mar10,13611,1959,6.947932619
A91,A91,feb10,11762,1959,6.004083716
A91,A91,jan10,9865,1959,5.035732517
A91,A91,dec09,10715,1959,5.469627361
A91,A91,nov09,10434,1959,5.32618683
A91,A91,oct09,13440,1959,6.860643185
A91,A91,sep09,9468,1959,4.833078101
A91,A91,aug09,15287,1959,7.803471159
A91,A91,jul09,9329,1959,4.762123532
A91,A91,jun09,14583,1959,7.444104135
A91,A91,may09,8714,1959,4.448187851
A91,A91,apr09,15553,1959,7.939254722
A91,A91,mar09,10640,1959,5.431342522
A91,A91,feb09,12727,1959,6.496681981
A91,A91,jan09,13135,1959,6.704951506
A92,A92,jun13,13617,2960,4.600337838
A92,A92,may13,10046,2014,4.988083416
A92,A92,apr13,12721,2602,4.888931591
A92,A92,mar13,10350,2083,4.968795007
A92,A92,feb13,11700,2501,4.678128749
A92,A92,jan13,8978,1725,5.204637681
A92,A92,dec12,10217,1824,5.601425439
A92,A92,nov12,11787,2628,4.485159817
A92,A92,oct12,13791,2716,5.077687776
A92,A92,sep12,9222,1856,4.96875
A92,A92,aug12,9930,2129,4.664161578
A92,A92,jul12,11926,2346,5.083546462
A92,A92,jun12,12871,2552,5.043495298
A92,A92,may12,15195,3496,4.346395881
A92,A92,apr12,9697,2159,4.491431218
A92,A92,mar12,10278,2005,5.126184539
A92,A92,feb12,10991,2288,4.803758741
A92,A92,jan12,11564,2271,5.092029943
A92,A92,dec11,9651,1899,5.082148499
A92,A92,nov11,13313,3058,4.353499019
A92,A92,oct11,15004,2552,5.879310345
A92,A92,sep11,14248,2630,5.417490494
A92,A92,aug11,10263,2084,4.924664107
A92,A92,jul11,12698,2743,4.629238061
A92,A92,jun11,12467,1741,7.160827111
A92,A92,may11,12418,1741,7.132682366
A92,A92,apr11,8982,1741,5.159103963
A92,A92,mar11,10335,1741,5.936243538
A92,A92,feb11,10060,1741,5.77828834
A92,A92,jan11,8542,1741,4.906375646
A92,A92,dec10,10613,1741,6.095921884
A92,A92,nov10,8775,1741,5.040206778
A92,A92,oct10,14248,1741,8.183802412
A92,A92,sep10,11630,1741,6.680068926
A92,A92,aug10,14249,1741,8.184376795
A92,A92,jul10,8744,1741,5.022400919
A92,A92,jun10,12723,1741,7.307869041
A92,A92,may10,14184,1741,8.14704193
A92,A92,apr10,10251,1741,5.887995405
A92,A92,mar10,10108,1741,5.805858702
A92,A92,feb10,14095,1741,8.095921884
A92,A92,jan10,8489,1741,4.875933372
A92,A92,dec09,12520,1741,7.191269385
A92,A92,nov09,10393,1741,5.969557725
A92,A92,oct09,8244,1741,4.73520965
A92,A92,sep09,9846,1741,5.655370477
A92,A92,aug09,12044,1741,6.917863297
A92,A92,jul09,9137,1741,5.248133257
A92,A92,jun09,12925,1741,7.423894314
A92,A92,may09,11638,1741,6.684663986
A92,A92,apr09,15440,1741,8.868466399
A92,A92,mar09,12469,1741,7.161975876
A92,A92,feb09,8636,1741,4.960367605
A92,A92,jan09,13786,1741,7.918437679
A93,A93,jun13,9433,1902,4.959516299
A93,A93,may13,13849,2769,5.001444565
A93,A93,apr13,10908,2249,4.850155625
A93,A93,mar13,11774,2644,4.453101362
A93,A93,feb13,13931,2687,5.184592482
A93,A93,jan13,14090,2805,5.023172906
A93,A93,dec12,10210,2104,4.852661597
A93,A93,nov12,13640,2653,5.141349416
A93,A93,oct12,14043,2731,5.142072501
A93,A93,sep12,9685,1631,5.938074801
A93,A93,aug12,10066,2142,4.699346405
A93,A93,jul12,11481,2053,5.592303945
A93,A93,jun12,10566,2043,5.171806167
A93,A93,may12,14662,2683,5.464778233
A93,A93,apr12,12501,2587,4.832238114
A93,A93,mar12,11370,2474,4.595796281
A93,A93,feb12,14865,3138,4.73709369
A93,A93,jan12,12222,2091,5.845050215
A93,A93,dec11,12884,2695,4.780705009
A93,A93,nov11,11148,2479,4.496974587
A93,A93,oct11,14242,3303,4.311837723
A93,A93,sep11,9891,2001,4.943028486
A93,A93,aug11,9753,2252,4.330817052
A93,A93,jul11,10119,1988,5.090040241
A93,A93,jun11,11367,3050,3.726885246
A93,A93,may11,11194,3050,3.670163934
A93,A93,apr11,9023,3050,2.958360656
A93,A93,mar11,12984,3050,4.25704918
A93,A93,feb11,13132,3050,4.30557377
A93,A93,jan11,13940,3050,4.570491803
A93,A93,dec10,9816,3050,3.218360656
A93,A93,nov10,14986,3050,4.913442623
A93,A93,oct10,10597,3050,3.47442623
A93,A93,sep10,9294,3050,3.047213115
A93,A93,aug10,11939,3050,3.91442623
A93,A93,jul10,12833,3050,4.207540984
A93,A93,jun10,13305,3050,4.362295082
A93,A93,may10,11691,3050,3.833114754
A93,A93,apr10,9576,3050,3.139672131
A93,A93,mar10,12919,3050,4.235737705
A93,A93,feb10,13279,3050,4.353770492
A93,A93,jan10,12488,3050,4.09442623
A93,A93,dec09,13460,3050,4.413114754
A93,A93,nov09,12568,3050,4.120655738
A93,A93,oct09,9453,3050,3.099344262
A93,A93,sep09,13974,3050,4.581639344
A93,A93,aug09,14232,3050,4.666229508
A93,A93,jul09,10724,3050,3.516065574
A93,A93,jun09,13852,3050,4.541639344
A93,A93,may09,13570,3050,4.449180328
A93,A93,apr09,11099,3050,3.639016393
A93,A93,mar09,11064,3050,3.627540984
A93,A93,feb09,8377,3050,2.746557377
A93,A93,jan09,11861,3050,3.888852459
A94,A94,jun13,13296,2474,5.374292643
A94,A94,may13,12810,2482,5.161160355
A94,A94,apr13,14344,2968,4.832884097
A94,A94,mar13,11184,2605,4.29328215
A94,A94,feb13,10073,2098,4.801239276
A94,A94,jan13,15384,3006,5.117764471
A94,A94,dec12,11680,2479,4.711577249
A94,A94,nov12,14547,2941,4.946276777
A94,A94,oct12,12295,2188,5.61928702
A94,A94,sep12,12094,2668,4.532983508
A94,A94,aug12,14834,2821,5.258419
A94,A94,jul12,11138,2447,4.551695954
A94,A94,jun12,14591,3275,4.455267176
A94,A94,may12,11686,2296,5.089721254
A94,A94,apr12,14102,2640,5.341666667
A94,A94,mar12,14569,3349,4.350253807
A94,A94,feb12,12413,2383,5.208980277
A94,A94,jan12,15158,3445,4.4
A94,A94,dec11,13566,2640,5.138636364
A94,A94,nov11,14426,3381,4.266784975
A94,A94,oct11,11552,2658,4.346124906
A94,A94,sep11,10667,1870,5.704278075
A94,A94,aug11,13164,2652,4.963800905
A94,A94,jul11,12164,2831,4.296714942
A94,A94,jun11,10338,2387,4.330959363
A94,A94,may11,15759,2387,6.602010892
A94,A94,apr11,9607,2387,4.024717218
A94,A94,mar11,15499,2387,6.493087558
A94,A94,feb11,14666,2387,6.144113951
A94,A94,jan11,9261,2387,3.879765396
A94,A94,dec10,11925,2387,4.995810641
A94,A94,nov10,9207,2387,3.857142857
A94,A94,oct10,14663,2387,6.142857143
A94,A94,sep10,12843,2387,5.3803938
A94,A94,aug10,10479,2387,4.390029326
A94,A94,jul10,13543,2387,5.673648932
A94,A94,jun10,10416,2387,4.363636364
A94,A94,may10,11297,2387,4.732718894
A94,A94,apr10,12310,2387,5.157100964
A94,A94,mar10,11058,2387,4.632593213
A94,A94,feb10,10737,2387,4.498114788
A94,A94,jan10,12256,2387,5.134478425
A94,A94,dec09,12591,2387,5.274821952
A94,A94,nov09,14062,2387,5.891076665
A94,A94,oct09,10610,2387,4.444909929
A94,A94,sep09,13269,2387,5.558860494
A94,A94,aug09,10959,2387,4.591118559
A94,A94,jul09,12569,2387,5.265605362
A94,A94,jun09,10041,2387,4.2065354
A94,A94,may09,10508,2387,4.402178467
A94,A94,apr09,14367,2387,6.018852116
A94,A94,mar09,13090,2387,5.483870968
A94,A94,feb09,14054,2387,5.887725178
A94,A94,jan09,13029,2387,5.458315878
A95,A95,jun13,14670,3328,4.408052885
A95,A95,may13,12329,2527,4.878907796
A95,A95,apr13,12830,2608,4.919478528
A95,A95,mar13,11630,2081,5.588659298
A95,A95,feb13,13394,2666,5.024006002
A95,A95,jan13,12482,2402,5.196502914
A95,A95,dec12,10767,2138,5.036014967
A95,A95,nov12,12365,2641,4.68193866
A95,A95,oct12,10469,1792,5.842075893
A95,A95,sep12,9488,1899,4.996313849
A95,A95,aug12,12110,2314,5.233362143
A95,A95,jul12,9284,1893,4.904384575
A95,A95,jun12,10378,1921,5.402394586
A95,A95,may12,14149,2742,5.160102115
A95,A95,apr12,8774,1891,4.639873083
A95,A95,mar12,11555,2733,4.227954629
A95,A95,feb12,13444,2620,5.13129771
A95,A95,jan12,14537,3354,4.334227788
A95,A95,dec11,9481,2253,4.208166889
A95,A95,nov11,13046,2746,4.750910415
A95,A95,oct11,8575,1771,4.841897233
A95,A95,sep11,11509,2319,4.96291505
A95,A95,aug11,14945,3197,4.674695027
A95,A95,jul11,15384,3128,4.918158568
A95,A95,jun11,11400,3022,3.772336201
A95,A95,may11,11255,3022,3.724354732
A95,A95,apr11,10859,3022,3.593315685
A95,A95,mar11,14234,3022,4.710125745
A95,A95,feb11,11528,3022,3.814692257
A95,A95,jan11,13849,3022,4.582726671
A95,A95,dec10,13045,3022,4.316677697
A95,A95,nov10,14345,3022,4.746856386
A95,A95,oct10,12851,3022,4.2524818
A95,A95,sep10,10676,3022,3.532759762
A95,A95,aug10,11774,3022,3.896095301
A95,A95,jul10,11789,3022,3.901058901
A95,A95,jun10,12002,3022,3.971542025
A95,A95,may10,13848,3022,4.582395764
A95,A95,apr10,12098,3022,4.003309067
A95,A95,mar10,13950,3022,4.616148246
A95,A95,feb10,10098,3022,3.341495698
A95,A95,jan10,10074,3022,3.333553938
A95,A95,dec09,10550,3022,3.49106552
A95,A95,nov09,12044,3022,3.985440106
A95,A95,oct09,10374,3022,3.432825943
A95,A95,sep09,11399,3022,3.772005295
A95,A95,aug09,8612,3022,2.849768365
A95,A95,jul09,15075,3022,4.988418266
A95,A95,jun09,10301,3022,3.408669755
A95,A95,may09,15064,3022,4.984778293
A95,A95,apr09,9551,3022,3.160489742
A95,A95,mar09,12667,3022,4.19159497
A95,A95,feb09,9784,3022,3.237590999
A95,A95,jan09,10229,3022,3.384844474
A96,A96,jun13,12738,2637,4.830489192
A96,A96,may13,13991,2566,5.452455183
A96,A96,apr13,9767,1811,5.393152954
A96,A96,mar13,15165,3101,4.890357949
A96,A96,feb13,11249,2375,4.736421053
A96,A96,jan13,9384,1773,5.292724196
A96,A96,dec12,9501,1946,4.882322713
A96,A96,nov12,14157,2692,5.258915305
A96,A96,oct12,11820,2080,5.682692308
A96,A96,sep12,14186,2561,5.539242483
A96,A96,aug12,12299,2545,4.832612967
A96,A96,jul12,14390,2654,5.422004521
A96,A96,jun12,14536,2903,5.007233896
A96,A96,may12,9522,1971,4.831050228
A96,A96,apr12,12361,2408,5.133305648
A96,A96,mar12,13319,2265,5.880353201
A96,A96,feb12,9347,2066,4.524201355
A96,A96,jan12,12810,2685,4.770949721
A96,A96,dec11,9047,1778,5.088301462
A96,A96,nov11,10044,2187,4.592592593
A96,A96,oct11,9659,1710,5.648538012
A96,A96,sep11,12043,2372,5.077150084
A96,A96,aug11,14858,3237,4.590052518
A96,A96,jul11,12417,2931,4.236438076
A96,A96,jun11,11162,2301,4.850934376
A96,A96,may11,14115,2301,6.134289439
A96,A96,apr11,10156,2301,4.413733159
A96,A96,mar11,13391,2301,5.819643633
A96,A96,feb11,10441,2301,4.537592351
A96,A96,jan11,9383,2301,4.077792264
A96,A96,dec10,9150,2301,3.976531943
A96,A96,nov10,11334,2301,4.925684485
A96,A96,oct10,13750,2301,5.975662755
A96,A96,sep10,11918,2301,5.179487179
A96,A96,aug10,12203,2301,5.303346371
A96,A96,jul10,13618,2301,5.918296393
A96,A96,jun10,9998,2301,4.345067362
A96,A96,may10,11009,2301,4.784441547
A96,A96,apr10,11250,2301,4.889178618
A96,A96,mar10,12147,2301,5.279009126
A96,A96,feb10,12512,2301,5.437635811
A96,A96,jan10,8213,2301,3.569317688
A96,A96,dec09,10604,2301,4.608431117
A96,A96,nov09,14533,2301,6.315949587
A96,A96,oct09,12317,2301,5.352890048
A96,A96,sep09,12069,2301,5.245110821
A96,A96,aug09,14461,2301,6.284658844
A96,A96,jul09,10551,2301,4.585397653
A96,A96,jun09,10113,2301,4.395045632
A96,A96,may09,10595,2301,4.604519774
A96,A96,apr09,12519,2301,5.440677966
A96,A96,mar09,11023,2301,4.790525858
A96,A96,feb09,12484,2301,5.425467188
A96,A96,jan09,14658,2301,6.370273794
A97,A97,jun13,13489,2425,5.562474227
A97,A97,may13,10189,1862,5.47207304
A97,A97,apr13,13902,2432,5.716282895
A97,A97,mar13,11478,2184,5.255494505
A97,A97,feb13,10636,2303,4.618323925
A97,A97,jan13,11633,2100,5.53952381
A97,A97,dec12,11325,2151,5.264993026
A97,A97,nov12,11316,2363,4.788827761
A97,A97,oct12,10626,2051,5.180887372
A97,A97,sep12,11378,2402,4.736885928
A97,A97,aug12,14064,3049,4.612659888
A97,A97,jul12,15508,3235,4.79381762
A97,A97,jun12,13137,3131,4.195784095
A97,A97,may12,11929,2411,4.947739527
A97,A97,apr12,11619,2065,5.626634383
A97,A97,mar12,12147,2469,4.919805589
A97,A97,feb12,10785,2043,5.279001468
A97,A97,jan12,13505,2459,5.492069947
A97,A97,dec11,11680,2188,5.33820841
A97,A97,nov11,13899,3055,4.549590835
A97,A97,oct11,8647,1868,4.629014989
A97,A97,sep11,12596,2605,4.835316699
A97,A97,aug11,12340,2524,4.889064976
A97,A97,jul11,11093,2063,5.377120698
A97,A97,jun11,12217,3172,3.851513241
A97,A97,may11,10544,3172,3.32408575
A97,A97,apr11,11917,3172,3.756935687
A97,A97,mar11,15333,3172,4.833858764
A97,A97,feb11,10968,3172,3.457755359
A97,A97,jan11,11872,3172,3.742749054
A97,A97,dec10,11093,3172,3.497162673
A97,A97,nov10,12422,3172,3.916141236
A97,A97,oct10,12394,3172,3.907313997
A97,A97,sep10,10305,3172,3.248738966
A97,A97,aug10,9256,3172,2.918032787
A97,A97,jul10,14634,3172,4.613493064
A97,A97,jun10,9051,3172,2.853404792
A97,A97,may10,11015,3172,3.472572509
A97,A97,apr10,8414,3172,2.65258512
A97,A97,mar10,11197,3172,3.529949559
A97,A97,feb10,12097,3172,3.813682219
A97,A97,jan10,9665,3172,3.046973518
A97,A97,dec09,10952,3172,3.452711223
A97,A97,nov09,12078,3172,3.807692308
A97,A97,oct09,12444,3172,3.923076923
A97,A97,sep09,10435,3172,3.289722573
A97,A97,aug09,11103,3172,3.500315259
A97,A97,jul09,11296,3172,3.561160151
A97,A97,jun09,11352,3172,3.578814628
A97,A97,may09,12729,3172,4.012925599
A97,A97,apr09,9916,3172,3.126103405
A97,A97,mar09,12562,3172,3.960277427
A97,A97,feb09,10654,3172,3.358764187
A97,A97,jan09,12363,3172,3.897540984
A98,A98,jun13,10732,2238,4.795352994
A98,A98,may13,11661,2528,4.612737342
A98,A98,apr13,10426,2572,4.053654743
A98,A98,mar13,11837,2098,5.642040038
A98,A98,feb13,11915,2406,4.952202826
A98,A98,jan13,13332,2465,5.40851927
A98,A98,dec12,10785,2457,4.389499389
A98,A98,nov12,13118,2635,4.978368121
A98,A98,oct12,11399,2634,4.327638573
A98,A98,sep12,12384,2070,5.982608696
A98,A98,aug12,13202,2846,4.638791286
A98,A98,jul12,14622,3313,4.413522487
A98,A98,jun12,9940,1818,5.467546755
A98,A98,may12,9722,1884,5.16029724
A98,A98,apr12,10298,1933,5.327470253
A98,A98,mar12,11277,2108,5.349620493
A98,A98,feb12,13732,2592,5.297839506
A98,A98,jan12,10700,2160,4.953703704
A98,A98,dec11,12128,2414,5.024026512
A98,A98,nov11,8646,1648,5.246359223
A98,A98,oct11,10924,2260,4.833628319
A98,A98,sep11,8552,1787,4.785674314
A98,A98,aug11,12786,2424,5.274752475
A98,A98,jul11,10990,2165,5.076212471
A98,A98,jun11,9339,2573,3.629615235
A98,A98,may11,14411,2573,5.600855033
A98,A98,apr11,11959,2573,4.64788185
A98,A98,mar11,13478,2573,5.238243296
A98,A98,feb11,10591,2573,4.116206763
A98,A98,jan11,14079,2573,5.471822775
A98,A98,dec10,10264,2573,3.989117761
A98,A98,nov10,9836,2573,3.822774971
A98,A98,oct10,12299,2573,4.780023319
A98,A98,sep10,11554,2573,4.490478041
A98,A98,aug10,10870,2573,4.224640497
A98,A98,jul10,10841,2573,4.213369607
A98,A98,jun10,10799,2573,4.19704625
A98,A98,may10,14975,2573,5.820054411
A98,A98,apr10,15421,2573,5.993392927
A98,A98,mar10,12808,2573,4.977846871
A98,A98,feb10,11063,2573,4.299650214
A98,A98,jan10,10587,2573,4.114652157
A98,A98,dec09,10349,2573,4.022153129
A98,A98,nov09,9074,2573,3.52662262
A98,A98,oct09,11286,2573,4.386319471
A98,A98,sep09,10151,2573,3.945200155
A98,A98,aug09,14971,2573,5.818499806
A98,A98,jul09,15863,2573,6.165176836
A98,A98,jun09,11884,2573,4.618732997
A98,A98,may09,13159,2573,5.114263506
A98,A98,apr09,14738,2573,5.727944034
A98,A98,mar09,11088,2573,4.309366498
A98,A98,feb09,11496,2573,4.467936261
A98,A98,jan09,10324,2573,4.012436844
A99,A99,jun13,13912,2720,5.114705882
A99,A99,may13,12916,2529,5.107156979
A99,A99,apr13,9923,2256,4.398492908
A99,A99,mar13,11069,2428,4.558896211
A99,A99,feb13,11904,2416,4.927152318
A99,A99,jan13,11197,2426,4.615416323
A99,A99,dec12,14551,2695,5.399257885
A99,A99,nov12,11366,2184,5.204212454
A99,A99,oct12,11551,2733,4.226491035
A99,A99,sep12,12256,2449,5.004491629
A99,A99,aug12,11130,2147,5.183977643
A99,A99,jul12,10664,2025,5.26617284
A99,A99,jun12,14685,2834,5.181721948
A99,A99,may12,13337,2613,5.10409491
A99,A99,apr12,11868,2171,5.466605251
A99,A99,mar12,13844,2549,5.43114947
A99,A99,feb12,12781,2489,5.134993973
A99,A99,jan12,9712,1877,5.174214172
A99,A99,dec11,13164,2777,4.740367303
A99,A99,nov11,15530,2744,5.659620991
A99,A99,oct11,11465,2237,5.125167635
A99,A99,sep11,9731,1909,5.097433211
A99,A99,aug11,10680,2424,4.405940594
A99,A99,jul11,11912,2301,5.176879618
A99,A99,jun11,13152,1944,6.765432099
A99,A99,may11,9565,1944,4.92026749
A99,A99,apr11,8092,1944,4.16255144
A99,A99,mar11,12286,1944,6.319958848
A99,A99,feb11,11109,1944,5.714506173
A99,A99,jan11,13298,1944,6.840534979
A99,A99,dec10,10813,1944,5.562242798
A99,A99,nov10,13925,1944,7.163065844
A99,A99,oct10,9282,1944,4.774691358
A99,A99,sep10,15402,1944,7.922839506
A99,A99,aug10,10551,1944,5.427469136
A99,A99,jul10,13670,1944,7.031893004
A99,A99,jun10,12897,1944,6.634259259
A99,A99,may10,13617,1944,7.00462963
A99,A99,apr10,13273,1944,6.827674897
A99,A99,mar10,9610,1944,4.943415638
A99,A99,feb10,8746,1944,4.498971193
A99,A99,jan10,10224,1944,5.259259259
A99,A99,dec09,12409,1944,6.383230453
A99,A99,nov09,14832,1944,7.62962963
A99,A99,oct09,11926,1944,6.134773663
A99,A99,sep09,9150,1944,4.706790123
A99,A99,aug09,9631,1944,4.954218107
A99,A99,jul09,10523,1944,5.413065844
A99,A99,jun09,13518,1944,6.953703704
A99,A99,may09,11137,1944,5.728909465
A99,A99,apr09,10929,1944,5.62191358
A99,A99,mar09,12901,1944,6.636316872
A99,A99,feb09,12717,1944,6.541666667
A99,A99,jan09,10467,1944,5.384259259
A100,A100,jun13,13019,2329,5.589952769
A100,A100,may13,13991,2488,5.623392283
A100,A100,apr13,12698,2841,4.469552974
A100,A100,mar13,11924,2539,4.696337141
